"sai_name";"sai_emu_nameshort";"fi_date";"fi_lfs_code";"fisa_x_4326";"fisa_y_4326";"length_mm";"weight_g";"age_year";"eye_diam_mean_mm";"pectoral_length_mm";"is_female_(1=female,0=male)";"is_differentiated_(1=differentiated,0_undifferentiated)";"anguillicola_presence(1=present,0=absent)";"anguillicola_intensity";"muscle_lipid_fatmeter_perc";"muscle_lipid_gravimeter_perc";"sum_6_pcb";"teq";"evex_presence_(1=present,0=absent)";"hva_presence_(1=present,0=absent)";"pb";"hg";"cd";"fi_comment";"fi_year"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;560;308;9;"6";27.2;1;1;NA;NA;29.9;NA;NA;NA;NA;NA;NA;NA;NA;"3661_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;320;53;2;"3.45";13;1;1;NA;NA;21.3;NA;NA;NA;NA;NA;NA;NA;NA;"3662_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;510;251;6;"6.05";21.5;1;1;NA;NA;17.6;NA;NA;NA;NA;NA;NA;NA;NA;"3664_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;700;629;15;"8.35";33.2;1;1;NA;NA;25.4;NA;NA;NA;NA;NA;NA;NA;NA;"3665_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;620;416;11;"6.75";32;1;1;NA;NA;25.2;NA;NA;NA;NA;NA;NA;NA;NA;"3666_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;560;255;9;"6.5";26.2;1;1;NA;NA;31.8;NA;NA;NA;NA;NA;NA;NA;NA;"3667_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;480;197;8;"5.95";22;1;1;NA;NA;14.7;NA;NA;NA;NA;NA;NA;NA;NA;"3668_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;450;189;9;"4.95";19.7;1;1;NA;NA;37.1;NA;NA;NA;NA;NA;NA;NA;NA;"3669_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;410;137;6;"5.35";18.6;0;1;NA;NA;33.1;NA;NA;NA;NA;NA;NA;NA;NA;"3670_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;420;120;8;"4.95";18.2;1;1;NA;NA;15.7;NA;NA;NA;NA;NA;NA;NA;NA;"3671_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;650;537;12;"7.8";29.7;1;1;NA;NA;33.4;NA;NA;NA;NA;NA;NA;NA;NA;"3672_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;540;271;8;"6.15";24.6;1;1;NA;NA;16.7;NA;NA;NA;NA;NA;NA;NA;NA;"3673_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;640;540;10;"7.6";32.2;1;1;NA;NA;25.8;NA;NA;NA;NA;NA;NA;NA;NA;"3674_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;800;987;10;"8.55";29;1;1;NA;NA;28.7;NA;NA;NA;NA;NA;NA;NA;NA;"3675_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;590;396;7;"7.15";26.5;1;1;NA;NA;30.6;NA;NA;NA;NA;NA;NA;NA;NA;"3676_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;650;467;12;"7.25";29.1;1;1;NA;NA;26;NA;NA;NA;NA;NA;NA;NA;NA;"3677_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;590;396;7;"6.9";25;1;1;NA;NA;28.2;NA;NA;NA;NA;NA;NA;NA;NA;"3678_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;600;370;9;"7.7";26;1;1;NA;NA;17;NA;NA;NA;NA;NA;NA;NA;NA;"3679_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;560;339;11;"7.05";24.1;1;1;NA;NA;31.1;NA;NA;NA;NA;NA;NA;NA;NA;"3681_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;570;275;8;"6.15";27;1;1;NA;NA;18.3;NA;NA;NA;NA;NA;NA;NA;NA;"3682_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;330;70;3;"3.25";12.2;1;1;NA;NA;25.1;NA;NA;NA;NA;NA;NA;NA;NA;"3683_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;350;70;3;"4.1";15.3;1;1;NA;NA;23.3;NA;NA;NA;NA;NA;NA;NA;NA;"3684_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;310;53;4;"3.65";11.2;1;1;NA;NA;19.6;NA;NA;NA;NA;NA;NA;NA;NA;"3685_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;340;77;5;"3.75";14;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3686_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;520;265;8;"5.95";24.9;1;1;NA;NA;33.8;NA;NA;NA;NA;NA;NA;NA;NA;"3687_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;540;237;7;"6.1";24.8;1;1;NA;NA;19.9;NA;NA;NA;NA;NA;NA;NA;NA;"3688_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;500;213;8;"5.3";21.4;1;1;NA;NA;29;NA;NA;NA;NA;NA;NA;NA;NA;"3689_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;560;295;8;"6";24.9;1;1;NA;NA;35;NA;NA;NA;NA;NA;NA;NA;NA;"3690_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;520;238;5;"6.65";26.2;1;1;NA;NA;13.9;NA;NA;NA;NA;NA;NA;NA;NA;"3692_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;520;224;9;"5.85";24.3;1;1;NA;NA;30.1;NA;NA;NA;NA;NA;NA;NA;NA;"3693_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;360;76;4;"3.65";12.8;1;1;NA;NA;25.5;NA;NA;NA;NA;NA;NA;NA;NA;"3694_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;430;136;4;"5";18.8;1;1;NA;NA;15.1;NA;NA;NA;NA;NA;NA;NA;NA;"3695_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2015-07-15;"Y";NA;NA;490;196;7;"5.05";21.5;1;1;NA;NA;22.2;NA;NA;NA;NA;NA;NA;NA;NA;"3696_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2015"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;680;452;NA;"7.75";32.3;1;1;NA;NA;16.8;NA;NA;NA;NA;NA;NA;NA;NA;"4518_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;850;908;NA;"9.8";38.6;1;1;NA;NA;30.2;NA;NA;NA;NA;NA;NA;NA;NA;"4519_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;590;425;NA;"6.6";26.8;1;1;NA;NA;28;NA;NA;NA;NA;NA;NA;NA;NA;"4521_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;560;341;NA;"7.1";28;1;1;NA;NA;41.8;NA;NA;NA;NA;NA;NA;NA;NA;"4523_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;540;334;NA;"7.1";27;1;1;NA;NA;34.4;NA;NA;NA;NA;NA;NA;NA;NA;"4524_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;550;334;NA;"6.75";27;1;1;NA;NA;29.1;NA;NA;NA;NA;NA;NA;NA;NA;"4525_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;500;212;NA;"5.2";21.7;1;1;NA;NA;32;NA;NA;NA;NA;NA;NA;NA;NA;"4526_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;450;182;NA;"4.65";19.5;1;1;NA;NA;29.9;NA;NA;NA;NA;NA;NA;NA;NA;"4529_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;450;189;NA;"5.6";19.4;1;1;NA;NA;40.2;NA;NA;NA;NA;NA;NA;NA;NA;"4530_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;460;174;NA;"5.25";19.8;1;1;NA;NA;29.8;NA;NA;NA;NA;NA;NA;NA;NA;"4531_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;500;206;NA;"5.65";24.2;1;1;NA;NA;29.3;NA;NA;NA;NA;NA;NA;NA;NA;"4532_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;560;275;NA;"6.15";24.2;1;1;NA;NA;25.2;NA;NA;NA;NA;NA;NA;NA;NA;"4533_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;600;371;NA;"7.3";26.9;1;1;NA;NA;30.7;NA;NA;NA;NA;NA;NA;NA;NA;"4534_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;600;315;NA;"7.25";26.8;1;1;NA;NA;32;NA;NA;NA;NA;NA;NA;NA;NA;"4535_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;310;54;NA;"3.4";11.3;1;1;NA;NA;17.3;NA;NA;NA;NA;NA;NA;NA;NA;"4536_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;510;231;NA;"6.1";25.3;1;1;NA;NA;23.2;NA;NA;NA;NA;NA;NA;NA;NA;"4537_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;360;84;NA;"4.35";14.9;1;1;NA;NA;17.8;NA;NA;NA;NA;NA;NA;NA;NA;"4538_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;360;81;NA;"3.95";13.9;1;1;NA;NA;27.1;NA;NA;NA;NA;NA;NA;NA;NA;"4539_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;410;126;NA;"4.55";18.1;1;1;NA;NA;33.5;NA;NA;NA;NA;NA;NA;NA;NA;"4540_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;400;107;NA;"4.5";14.9;1;1;NA;NA;18.7;NA;NA;NA;NA;NA;NA;NA;NA;"4541_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;400;116;NA;"5";15.5;1;1;NA;NA;14.4;NA;NA;NA;NA;NA;NA;NA;NA;"4542_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;360;83;NA;"4.1";12.7;1;1;NA;NA;20.8;NA;NA;NA;NA;NA;NA;NA;NA;"4543_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;410;102;NA;"5.2";16.9;1;1;NA;NA;14;NA;NA;NA;NA;NA;NA;NA;NA;"4544_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;360;89;NA;"4.6";15.1;1;1;NA;NA;24.2;NA;NA;NA;NA;NA;NA;NA;NA;"4545_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;840;958;NA;"10.05";39.1;1;1;NA;NA;24.1;NA;NA;NA;NA;NA;NA;NA;NA;"4546_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;590;387;NA;"7.5";27.5;1;1;NA;NA;23;NA;NA;NA;NA;NA;NA;NA;NA;"4548_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;600;375;NA;"7.55";28.2;1;1;NA;NA;26.5;NA;NA;NA;NA;NA;NA;NA;NA;"4549_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;530;343;NA;"6.55";24.8;1;1;NA;NA;30.6;NA;NA;NA;NA;NA;NA;NA;NA;"4550_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;510;306;NA;"6.55";25.1;1;1;NA;NA;36.9;NA;NA;NA;NA;NA;NA;NA;NA;"4551_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;550;334;NA;"6.05";23.1;1;1;NA;NA;35.4;NA;NA;NA;NA;NA;NA;NA;NA;"4553_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;530;290;NA;"5.65";35.3;1;1;NA;NA;34;NA;NA;NA;NA;NA;NA;NA;NA;"4554_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;530;300;NA;"6.35";22.7;1;1;NA;NA;34.1;NA;NA;NA;NA;NA;NA;NA;NA;"4555_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
"DE_Elbe_Elbe_DCF_F_Y";"DE_Elbe";2016-06-15;"Y";NA;NA;520;290;NA;"5.75";24.8;1;1;NA;NA;37.8;NA;NA;NA;NA;NA;NA;NA;NA;"4557_Date is not exact and refers to the landing date. Day was always (even if exact date is known) set to 15 for consistency, since most eels are fished and collected over a period of many days and sometimes across a month boundary. In the latter case, the first of the two month is given. Pb and Cd values are provided for dw!";"2016"
